client_id,sexe,âge,revenu_mensuel,segment_age,revenu_cat,produit,canal_achat,montant_panier,panier_frequent,note_satisfaction,retour_produit,date_achat
4050,Femme,30,3056.76,Adulte,Moyen,Beauté,Desktop,45.05,Oui,5,Non,2023-12-07
4051,Femme,28,3979.86,Adulte,Moyen,Mode,Email,43.74,Non,3,Non,2023-02-26
4052,Femme,45,4130.31,Mature,Élevé,Beauté,Desktop,52.84,Non,3,Non,2023-01-16
4053,Homme,46,4733.72,Mature,Élevé,Maison,Mobile,243.1,Non,3,Non,2023-10-20
4054,Homme,44,2171.95,Mature,Moyen,Électronique,Desktop,80.83,Oui,5,Non,2023-06-06
4055,Femme,53,2384.33,Mature,Moyen,Maison,Mobile,315.44,Non,4,Non,2023-07-25
4056,Homme,32,3475.43,Adulte,Moyen,Maison,App,53.13,Non,4,Non,2023-08-18
4057,Femme,54,2481.24,Mature,Moyen,Électronique,Desktop,53.82,Non,2,Oui,2023-10-25
4058,Homme,28,3785.54,Adulte,Moyen,Maison,Mobile,111.5,Non,3,Non,2023-01-07
4059,Homme,27,2924.06,Adulte,Moyen,Sport,App,50.31,Oui,3,Non,2023-03-01
4060,Homme,20,3797.52,Jeune,Moyen,Électronique,App,75.62,Non,3,Non,2023-02-10
4061,Femme,33,2167.53,Adulte,Moyen,Beauté,Desktop,110.83,Non,4,Non,2023-07-21
4062,Homme,32,2981.29,Adulte,Moyen,Maison,Desktop,31.95,Non,4,Non,2023-11-14
4063,Femme,43,2748.99,Mature,Moyen,Mode,Mobile,93.32,Non,4,Non,2023-08-31
4064,Homme,40,2601.2,Adulte,Moyen,Maison,Mobile,178.86,Oui,4,Non,2023-08-05
4065,Homme,26,4413.98,Adulte,Élevé,Sport,Desktop,53.33,Non,3,Non,2023-03-28
4066,Homme,34,4257.44,Adulte,Élevé,Maison,Email,79.77,Oui,3,Non,2023-10-27
4067,Homme,34,4793.79,Adulte,Élevé,Maison,Desktop,167.18,Oui,3,Non,2023-08-26
4068,Homme,20,3356.65,Jeune,Moyen,Électronique,Desktop,97.9,Non,1,Non,2023-10-19
4069,Femme,28,4968.39,Adulte,Élevé,Maison,Desktop,81.56,Non,4,Non,2023-07-11
4070,Femme,30,3418.23,Adulte,Moyen,Beauté,Email,81.38,Non,4,Non,2023-06-19
4071,Homme,52,2898.77,Mature,Moyen,Maison,Email,57.26,Non,3,Non,2023-01-30
4072,Homme,39,2467.81,Adulte,Moyen,Mode,Mobile,83.74,Non,2,Non,2023-01-06
4073,Homme,44,3029.19,Mature,Moyen,Mode,App,39.69,Oui,5,Non,2023-12-01
4074,Homme,23,2316.48,Jeune,Moyen,Électronique,Mobile,44.62,Non,1,Oui,2023-01-24
4075,Femme,49,2018.53,Mature,Moyen,Beauté,Desktop,20.9,Non,3,Non,2023-09-04
4076,Homme,51,2654.9,Mature,Moyen,Maison,App,41.23,Oui,4,Non,2023-01-29
4077,Femme,18,3012.03,Jeune,Moyen,Maison,Desktop,40.21,Non,2,Oui,2023-04-16
4078,Homme,30,4071.0,Adulte,Élevé,Électronique,Email,117.28,Non,2,Non,2023-08-25
4079,Femme,42,3451.7,Mature,Moyen,Mode,Mobile,207.87,Non,2,Oui,2023-05-24
4080,Homme,44,3214.03,Mature,Moyen,Électronique,Desktop,52.51,Non,2,Non,2023-03-14
4081,Homme,31,3353.79,Adulte,Moyen,Sport,App,40.18,Non,3,Non,2023-03-19
4082,Femme,34,3610.16,Adulte,Moyen,Maison,Mobile,91.28,Non,2,Non,2023-11-08
4083,Homme,32,2811.96,Adulte,Moyen,Sport,Mobile,37.71,Oui,4,Non,2023-01-28
4084,Homme,39,3197.73,Adulte,Moyen,Électronique,Mobile,97.51,Oui,3,Non,2023-01-07
4085,Homme,49,3641.76,Mature,Moyen,Mode,Mobile,78.54,Non,4,Non,2023-08-13
4086,Femme,30,2752.83,Adulte,Moyen,Beauté,Desktop,28.47,Non,2,Oui,2023-06-06
4087,Homme,48,3577.79,Mature,Moyen,Électronique,Mobile,315.82,Oui,2,Oui,2023-06-06
4088,Homme,30,2447.0,Adulte,Moyen,Électronique,Desktop,43.36,Non,1,Non,2023-03-02
4089,Femme,29,3803.94,Adulte,Moyen,Beauté,Desktop,146.15,Non,2,Non,2023-03-07
4090,Femme,46,1335.11,Mature,Bas,Beauté,Desktop,36.54,Non,2,Oui,2023-02-25
4091,Femme,47,1965.37,Mature,Bas,Maison,Mobile,32.07,Non,2,Oui,2023-11-14
4092,Homme,46,4358.46,Mature,Élevé,Sport,Desktop,49.01,Non,3,Non,2023-04-18
4093,Homme,24,3853.43,Jeune,Moyen,Sport,Email,72.84,Non,3,Non,2023-07-21
4094,Homme,33,2230.77,Adulte,Moyen,Maison,Desktop,54.65,Non,4,Non,2023-11-17
4095,Femme,46,2458.89,Mature,Moyen,Électronique,Email,234.17,Non,2,Oui,2023-04-09
4096,Homme,38,2848.48,Adulte,Moyen,Électronique,App,47.38,Oui,2,Non,2023-03-22
4097,Homme,27,2585.85,Adulte,Moyen,Électronique,Email,133.89,Oui,5,Non,2023-04-08
4098,Femme,42,3579.54,Mature,Moyen,Maison,App,50.59,Oui,4,Non,2023-12-23
4099,Femme,30,2787.46,Adulte,Moyen,Mode,Mobile,151.08,Non,3,Non,2023-09-06
4100,Femme,55,3288.23,Mature,Moyen,Beauté,Desktop,67.17,Non,2,Non,2023-02-19
4101,Femme,53,4212.57,Mature,Élevé,Mode,Mobile,148.87,Non,2,Non,2023-07-03
4102,Femme,44,2335.62,Mature,Moyen,Maison,Email,64.78,Non,2,Non,2023-05-24
4103,Homme,51,3898.26,Mature,Moyen,Mode,Email,50.54,Non,3,Non,2023-11-21
4104,Femme,38,3603.51,Adulte,Moyen,Mode,Mobile,82.54,Non,3,Non,2023-04-27
4105,Homme,45,3078.98,Mature,Moyen,Sport,Desktop,46.06,Oui,4,Non,2023-11-17
4106,Homme,52,3109.34,Mature,Moyen,Maison,Email,45.79,Non,3,Non,2023-01-16
4107,Femme,40,4297.86,Adulte,Élevé,Beauté,Desktop,155.35,Non,4,Non,2023-11-24
4108,Femme,35,2527.8,Adulte,Moyen,Maison,Desktop,83.0,Oui,3,Non,2023-11-22
4109,Femme,20,3654.68,Jeune,Moyen,Mode,Mobile,133.21,Non,2,Oui,2023-07-09
4110,Homme,37,2733.44,Adulte,Moyen,Électronique,Email,153.0,Non,2,Oui,2023-04-17
4111,Femme,46,4239.67,Mature,Élevé,Mode,Mobile,42.46,Oui,3,Non,2023-07-10
4112,Femme,47,1483.63,Mature,Bas,Beauté,Desktop,119.02,Non,4,Non,2023-04-18
4113,Femme,43,2851.96,Mature,Moyen,Mode,App,117.58,Oui,5,Non,2023-03-18
4114,Femme,32,1616.92,Adulte,Bas,Beauté,Desktop,31.19,Non,2,Oui,2023-01-09
4115,Femme,18,2239.3,Jeune,Moyen,Beauté,Email,34.9,Non,4,Non,2023-06-16
4116,Homme,33,1934.84,Adulte,Bas,Électronique,Email,24.26,Non,4,Non,2023-02-21
4117,Homme,34,1652.32,Adulte,Bas,Sport,Mobile,21.18,Non,2,Oui,2023-05-17
4118,Homme,34,2567.11,Adulte,Moyen,Sport,App,36.06,Non,4,Non,2023-10-29
4119,Femme,44,2742.61,Mature,Moyen,Beauté,Mobile,27.59,Non,3,Non,2023-11-21
4120,Femme,57,3168.37,Mature,Moyen,Beauté,Mobile,49.9,Non,3,Non,2023-08-03
4121,Femme,39,1574.48,Adulte,Bas,Maison,Email,199.64,Non,2,Oui,2023-01-08
4122,Homme,35,2657.25,Adulte,Moyen,Mode,Desktop,75.19,Non,3,Non,2023-07-23
4123,Femme,35,4832.79,Adulte,Élevé,Mode,Mobile,100.46,Non,4,Non,2023-01-03
4124,Femme,39,3063.39,Adulte,Moyen,Mode,Mobile,46.85,Non,3,Non,2023-06-07
4125,Femme,29,1345.81,Adulte,Bas,Mode,Mobile,28.76,Oui,5,Non,2023-06-16
4126,Homme,39,2957.94,Adulte,Moyen,Électronique,App,68.03,Non,2,Non,2023-08-12
4127,Femme,42,2980.72,Mature,Moyen,Électronique,Mobile,55.35,Oui,2,Oui,2023-04-21
4128,Homme,40,4810.9,Adulte,Élevé,Maison,Email,188.85,Non,2,Non,2023-06-26
4129,Femme,42,2330.05,Mature,Moyen,Beauté,Mobile,32.68,Oui,5,Non,2023-12-25
4130,Homme,42,3076.65,Mature,Moyen,Électronique,Desktop,125.14,Non,4,Non,2023-08-05
4131,Homme,20,3473.51,Jeune,Moyen,Sport,Desktop,67.02,Non,4,Non,2023-08-14
4132,Homme,44,3485.17,Mature,Moyen,Électronique,Mobile,129.84,Oui,3,Non,2023-07-25
4133,Femme,31,3498.37,Adulte,Moyen,Beauté,Mobile,121.38,Non,2,Non,2023-12-22
4134,Femme,27,3538.53,Adulte,Moyen,Maison,Mobile,65.45,Non,2,Non,2023-08-12
4135,Homme,26,3387.4,Adulte,Moyen,Électronique,Desktop,99.24,Non,4,Non,2023-12-24
4136,Homme,42,2915.62,Mature,Moyen,Maison,App,78.9,Oui,5,Non,2023-10-26
4137,Femme,35,4351.56,Adulte,Élevé,Électronique,App,82.76,Non,3,Non,2023-03-17
4138,Femme,21,2745.12,Jeune,Moyen,Beauté,Mobile,107.66,Oui,3,Non,2023-04-07
4139,Homme,42,3919.57,Mature,Moyen,Électronique,Email,40.06,Oui,3,Non,2023-12-19
4140,Femme,23,2801.63,Jeune,Moyen,Électronique,Mobile,59.2,Oui,3,Non,2023-02-10
4141,Femme,39,2688.25,Adulte,Moyen,Beauté,App,112.53,Non,2,Oui,2023-10-25
4142,Femme,40,3022.72,Adulte,Moyen,Beauté,Email,128.95,Oui,3,Non,2023-09-13
4143,Femme,46,1851.29,Mature,Bas,Maison,App,103.69,Oui,3,Non,2023-12-23
4144,Homme,55,2985.23,Mature,Moyen,Électronique,Desktop,64.85,Oui,4,Non,2023-01-04
4145,Femme,24,2629.3,Jeune,Moyen,Beauté,Email,109.23,Non,2,Non,2023-10-28
4146,Femme,37,2095.66,Adulte,Moyen,Beauté,Email,25.17,Non,2,Non,2023-11-02
4147,Homme,35,4285.07,Adulte,Élevé,Mode,Desktop,61.36,Non,4,Non,2023-01-16
4148,Homme,42,2821.92,Mature,Moyen,Maison,App,35.21,Oui,4,Non,2023-02-25
4149,Femme,40,2810.78,Adulte,Moyen,Mode,Mobile,35.12,Non,4,Non,2023-11-13
4150,Femme,34,3985.26,Adulte,Moyen,Mode,App,93.8,Oui,5,Non,2023-06-23
4151,Femme,33,2795.02,Adulte,Moyen,Beauté,Email,31.54,Non,4,Non,2023-07-29
4152,Femme,26,1633.48,Adulte,Bas,Électronique,Desktop,112.0,Oui,4,Non,2023-05-13
4153,Homme,47,3584.87,Mature,Moyen,Maison,Mobile,66.74,Non,3,Non,2023-03-13
4154,Homme,42,2987.79,Mature,Moyen,Électronique,Mobile,34.69,Non,2,Non,2023-09-05
4155,Homme,47,2576.59,Mature,Moyen,Mode,Email,45.95,Non,3,Non,2023-06-15
4156,Femme,34,2724.77,Adulte,Moyen,Électronique,Email,70.06,Non,3,Non,2023-04-17
4157,Femme,31,3260.37,Adulte,Moyen,Mode,App,60.0,Non,4,Non,2023-05-05
4158,Femme,27,4921.79,Adulte,Élevé,Électronique,Mobile,109.16,Non,3,Non,2023-12-29
4159,Femme,41,3766.61,Mature,Moyen,Beauté,Email,71.21,Non,3,Non,2023-03-22
4160,Homme,27,4020.09,Adulte,Élevé,Maison,Email,72.29,Non,3,Non,2023-01-19
4161,Homme,56,2704.92,Mature,Moyen,Électronique,App,219.81,Oui,4,Non,2023-04-15
4162,Femme,24,1281.84,Jeune,Bas,Mode,Mobile,27.73,Non,2,Non,2023-04-15
4163,Homme,40,2184.93,Adulte,Moyen,Mode,Desktop,46.81,Non,4,Non,2023-08-13
4164,Femme,53,3320.76,Mature,Moyen,Mode,Mobile,81.61,Non,3,Non,2023-12-08
4165,Femme,43,2928.93,Mature,Moyen,Maison,Desktop,49.55,Non,3,Non,2023-09-28
4166,Homme,39,3541.08,Adulte,Moyen,Électronique,Email,49.08,Non,4,Non,2023-03-02
4167,Femme,28,2827.29,Adulte,Moyen,Mode,Mobile,28.65,Non,2,Non,2023-02-02
4168,Femme,24,2795.93,Jeune,Moyen,Beauté,Mobile,167.44,Non,2,Oui,2023-03-04
4169,Homme,45,2388.83,Mature,Moyen,Électronique,Desktop,152.7,Non,2,Oui,2023-07-16
4170,Femme,53,1955.17,Mature,Bas,Mode,Mobile,151.37,Oui,5,Non,2023-07-27
4171,Femme,33,2616.86,Adulte,Moyen,Mode,Desktop,28.63,Non,4,Non,2023-10-24
4172,Homme,26,3653.91,Adulte,Moyen,Électronique,Desktop,42.94,Non,3,Non,2023-09-04
4173,Femme,18,2304.32,Jeune,Moyen,Mode,Desktop,71.22,Oui,5,Non,2023-05-07
4174,Homme,28,3249.48,Adulte,Moyen,Sport,Mobile,33.62,Non,4,Non,2023-04-23
4175,Femme,36,2655.4,Adulte,Moyen,Mode,Desktop,45.55,Oui,5,Non,2023-10-13
4176,Homme,53,3327.02,Mature,Moyen,Électronique,Mobile,335.51,Oui,3,Non,2023-10-21
4177,Homme,44,3440.31,Mature,Moyen,Sport,Mobile,55.63,Oui,5,Non,2023-12-08
4178,Homme,41,4810.94,Mature,Élevé,Sport,Email,234.46,Non,4,Non,2023-03-08
4179,Femme,33,1993.15,Adulte,Bas,Mode,Email,27.5,Non,4,Non,2023-03-23
4180,Homme,32,2699.68,Adulte,Moyen,Maison,Mobile,62.01,Oui,3,Non,2023-08-02
4181,Homme,52,3456.26,Mature,Moyen,Sport,Mobile,34.84,Non,2,Non,2023-04-21
4182,Homme,40,2969.55,Adulte,Moyen,Mode,Mobile,83.41,Non,3,Non,2023-08-16
4183,Homme,18,3109.96,Jeune,Moyen,Mode,Desktop,56.19,Oui,3,Non,2023-09-05
4184,Homme,31,4163.32,Adulte,Élevé,Maison,Desktop,92.12,Non,2,Non,2023-03-10
4185,Femme,29,1583.86,Adulte,Bas,Beauté,Email,91.84,Non,4,Non,2023-02-17
4186,Femme,32,3493.33,Adulte,Moyen,Beauté,Mobile,73.39,Oui,3,Non,2023-03-06
4187,Femme,43,1897.39,Mature,Bas,Maison,Desktop,97.77,Oui,3,Non,2023-02-25
4188,Femme,36,3586.8,Adulte,Moyen,Beauté,Desktop,66.54,Non,3,Non,2023-06-25
4189,Femme,37,3201.92,Adulte,Moyen,Beauté,Email,98.16,Non,2,Oui,2023-10-11
4190,Femme,51,1303.85,Mature,Bas,Électronique,Mobile,90.54,Non,2,Non,2023-04-27
4191,Femme,31,3389.57,Adulte,Moyen,Mode,Mobile,154.42,Non,3,Non,2023-05-14
4192,Homme,56,3127.52,Mature,Moyen,Électronique,Mobile,149.73,Non,4,Non,2023-02-18
4193,Femme,31,3806.3,Adulte,Moyen,Électronique,Desktop,60.24,Non,3,Non,2023-03-02
4194,Homme,38,1610.09,Adulte,Bas,Maison,Email,69.62,Oui,5,Non,2023-01-09
4195,Homme,35,4134.47,Adulte,Élevé,Sport,Mobile,141.14,Non,2,Oui,2023-03-01
4196,Femme,39,3355.56,Adulte,Moyen,Beauté,Mobile,127.55,Non,4,Non,2023-08-25
4197,Homme,42,2721.82,Mature,Moyen,Sport,Mobile,58.34,Non,4,Non,2023-03-22
4198,Homme,42,3654.64,Mature,Moyen,Maison,Mobile,63.66,Non,3,Non,2023-06-15
4199,Homme,30,3484.8,Adulte,Moyen,Maison,App,51.88,Oui,3,Non,2023-02-06
4200,Homme,26,3276.16,Adulte,Moyen,Électronique,Desktop,50.91,Non,2,Non,2023-03-12
4201,Femme,63,3595.06,Senior,Moyen,Mode,Mobile,45.27,Non,3,Non,2023-01-28
4202,Femme,33,2676.58,Adulte,Moyen,Mode,Mobile,500.75,Oui,5,Non,2023-08-11
4203,Femme,44,2173.16,Mature,Moyen,Maison,Email,99.96,Non,3,Non,2023-12-22
4204,Femme,21,2217.68,Jeune,Moyen,Mode,Desktop,44.84,Non,2,Oui,2023-10-17
4205,Femme,35,3891.85,Adulte,Moyen,Beauté,Desktop,55.58,Non,2,Non,2023-11-21
4206,Femme,36,3560.54,Adulte,Moyen,Beauté,Email,53.1,Non,3,Non,2023-03-13
4207,Femme,42,2783.97,Mature,Moyen,Maison,Email,176.12,Non,4,Non,2023-06-30
4208,Femme,18,2640.66,Jeune,Moyen,Maison,Mobile,78.24,Oui,3,Non,2023-12-03
4209,Femme,39,1385.45,Adulte,Bas,Beauté,Mobile,29.06,Non,2,Oui,2023-09-28
4210,Femme,26,2732.48,Adulte,Moyen,Beauté,App,104.2,Oui,5,Non,2023-11-23
4211,Homme,41,4977.19,Mature,Élevé,Électronique,Mobile,166.3,Non,3,Non,2023-07-16
4212,Femme,27,2927.2,Adulte,Moyen,Beauté,Desktop,59.53,Non,2,Non,2023-12-17
4213,Homme,29,2725.68,Adulte,Moyen,Électronique,App,125.3,Oui,5,Non,2023-04-22
4214,Homme,35,2504.54,Adulte,Moyen,Maison,Desktop,121.52,Oui,5,Non,2023-02-06
4215,Homme,27,4374.14,Adulte,Élevé,Sport,Desktop,46.18,Non,4,Non,2023-08-03
4216,Homme,33,4349.02,Adulte,Élevé,Mode,Email,168.51,Oui,5,Non,2023-06-13
4217,Femme,26,2976.24,Adulte,Moyen,Maison,Mobile,54.12,Non,2,Oui,2023-07-09
4218,Homme,19,3170.45,Jeune,Moyen,Sport,Desktop,222.21,Oui,5,Non,2023-12-17
4219,Femme,48,2808.31,Mature,Moyen,Mode,Mobile,171.38,Non,3,Non,2023-10-03
4220,Femme,25,3565.8,Jeune,Moyen,Maison,Mobile,37.06,Non,2,Oui,2023-05-28
4221,Homme,36,2405.25,Adulte,Moyen,Électronique,Desktop,105.54,Non,3,Non,2023-04-20
4222,Femme,45,2797.3,Mature,Moyen,Beauté,Email,189.05,Non,2,Non,2023-01-30
4223,Homme,31,4670.48,Adulte,Élevé,Sport,Email,86.66,Non,3,Non,2023-09-24
4224,Homme,29,2281.46,Adulte,Moyen,Électronique,Desktop,103.13,Non,3,Non,2023-10-17
4225,Femme,40,1837.68,Adulte,Bas,Beauté,Mobile,146.7,Non,3,Non,2023-12-23
4226,Femme,49,3305.13,Mature,Moyen,Beauté,App,73.87,Non,2,Non,2023-04-22
4227,Homme,26,4060.52,Adulte,Élevé,Électronique,Mobile,64.14,Oui,3,Non,2023-04-12
4228,Femme,36,1810.15,Adulte,Bas,Mode,Email,55.1,Non,4,Non,2023-08-23
4229,Femme,20,1000.0,Jeune,Bas,Maison,Email,41.02,Non,3,Non,2023-02-17
4230,Femme,34,1966.45,Adulte,Bas,Mode,Mobile,30.64,Non,4,Non,2023-04-14
4231,Homme,38,3830.75,Adulte,Moyen,Électronique,Mobile,58.55,Non,4,Non,2023-04-28
4232,Homme,29,2481.9,Adulte,Moyen,Électronique,Desktop,30.11,Non,3,Non,2023-11-18
4233,Femme,33,2087.24,Adulte,Moyen,Beauté,Email,29.74,Non,4,Non,2023-03-09
4234,Femme,23,3244.1,Jeune,Moyen,Mode,Desktop,50.45,Oui,5,Non,2023-08-14
4235,Femme,38,1000.0,Adulte,Bas,Maison,Email,112.25,Non,4,Non,2023-04-12
4236,Femme,48,2944.25,Mature,Moyen,Beauté,Email,51.32,Oui,3,Non,2023-10-05
4237,Femme,27,2474.61,Adulte,Moyen,Beauté,Desktop,81.11,Non,2,Non,2023-11-09
4238,Homme,31,2696.81,Adulte,Moyen,Sport,Desktop,293.92,Non,2,Non,2023-10-27
4239,Femme,43,1286.33,Mature,Bas,Beauté,Mobile,54.7,Non,4,Non,2023-01-22
4240,Homme,50,1605.42,Mature,Bas,Électronique,App,96.05,Non,2,Oui,2023-09-18
4241,Femme,23,1281.42,Jeune,Bas,Beauté,Desktop,51.38,Oui,5,Non,2023-03-10
4242,Homme,36,1094.57,Adulte,Bas,Électronique,Mobile,53.23,Non,2,Oui,2023-01-14
4243,Femme,40,1439.08,Adulte,Bas,Électronique,Mobile,31.65,Non,3,Non,2023-11-10
4244,Homme,36,3130.92,Adulte,Moyen,Maison,Mobile,304.52,Oui,5,Non,2023-02-16
4245,Femme,18,2515.56,Jeune,Moyen,Mode,Mobile,64.16,Non,4,Non,2023-09-18
4246,Homme,43,4050.64,Mature,Élevé,Maison,Mobile,238.29,Non,3,Non,2023-12-07
4247,Homme,53,2836.0,Mature,Moyen,Électronique,Desktop,53.63,Oui,5,Non,2023-08-13
4248,Homme,39,3441.62,Adulte,Moyen,Électronique,Desktop,44.07,Non,3,Non,2023-10-02
4249,Homme,27,3223.18,Adulte,Moyen,Électronique,Email,117.32,Non,2,Oui,2023-08-20
4250,Homme,32,2776.1,Adulte,Moyen,Sport,Mobile,119.25,Non,4,Non,2023-09-20
4251,Homme,55,3464.73,Mature,Moyen,Maison,Email,112.79,Non,4,Non,2023-05-19
4252,Femme,47,1825.63,Mature,Bas,Beauté,Email,83.44,Non,3,Non,2023-03-20
4253,Homme,44,3033.58,Mature,Moyen,Électronique,Desktop,109.09,Oui,2,Oui,2023-04-11
4254,Femme,41,3615.87,Mature,Moyen,Maison,Mobile,134.93,Non,3,Non,2023-06-08
4255,Femme,31,2614.09,Adulte,Moyen,Mode,Desktop,51.48,Non,4,Non,2023-01-03
4256,Femme,35,3516.02,Adulte,Moyen,Mode,Email,64.77,Oui,4,Non,2023-11-21
4257,Femme,37,3018.14,Adulte,Moyen,Mode,App,121.1,Non,3,Non,2023-06-10
4258,Femme,43,1524.8,Mature,Bas,Beauté,Mobile,92.85,Oui,3,Non,2023-01-31
4259,Homme,53,3766.75,Mature,Moyen,Maison,Desktop,43.87,Non,4,Non,2023-12-02
4260,Homme,49,3118.62,Mature,Moyen,Sport,Desktop,32.01,Non,2,Oui,2023-03-14
4261,Homme,23,3294.61,Jeune,Moyen,Électronique,Mobile,125.19,Non,2,Oui,2023-03-10
4262,Femme,40,3616.9,Adulte,Moyen,Électronique,Mobile,43.58,Non,4,Non,2023-03-23
4263,Homme,45,2366.13,Mature,Moyen,Électronique,Mobile,39.46,Oui,4,Non,2023-08-08
4264,Homme,44,3532.32,Mature,Moyen,Sport,Mobile,45.87,Non,2,Oui,2023-03-24
4265,Homme,31,3440.86,Adulte,Moyen,Électronique,Mobile,94.22,Non,4,Non,2023-03-23
4266,Homme,67,3033.7,Senior,Moyen,Électronique,Desktop,49.2,Non,4,Non,2023-05-19
4267,Homme,25,2364.63,Jeune,Moyen,Électronique,Desktop,40.41,Non,4,Non,2023-05-13
4268,Femme,27,2854.54,Adulte,Moyen,Beauté,Email,29.06,Non,4,Non,2023-08-16
4269,Homme,40,3833.11,Adulte,Moyen,Sport,Mobile,108.16,Non,4,Non,2023-05-27
4270,Femme,59,3078.66,Mature,Moyen,Beauté,Mobile,37.8,Non,3,Non,2023-12-07
4271,Femme,29,2948.53,Adulte,Moyen,Maison,Mobile,90.04,Non,3,Non,2023-07-09
4272,Femme,35,3297.4,Adulte,Moyen,Beauté,Email,50.07,Non,4,Non,2023-08-22
4273,Femme,48,4704.26,Mature,Élevé,Maison,Email,61.59,Non,4,Non,2023-03-16
4274,Femme,37,2908.71,Adulte,Moyen,Beauté,Mobile,49.53,Non,3,Non,2023-06-12
4275,Homme,34,1774.86,Adulte,Bas,Électronique,Mobile,42.75,Oui,3,Non,2023-05-13
4276,Homme,43,2692.58,Mature,Moyen,Électronique,Email,74.62,Non,3,Non,2023-08-05
4277,Homme,40,2837.59,Adulte,Moyen,Maison,Desktop,112.74,Oui,5,Non,2023-03-27
4278,Femme,48,3248.42,Mature,Moyen,Beauté,Desktop,34.99,Non,3,Non,2023-01-01
4279,Homme,50,2028.81,Mature,Moyen,Électronique,Desktop,37.29,Non,3,Non,2023-09-26
4280,Homme,41,3004.22,Mature,Moyen,Électronique,Email,37.07,Non,2,Non,2023-05-27
4281,Femme,40,3000.91,Adulte,Moyen,Mode,Mobile,236.18,Non,3,Non,2023-03-27
4282,Femme,40,3452.15,Adulte,Moyen,Électronique,Mobile,106.18,Oui,3,Non,2023-10-12
4283,Femme,42,2101.28,Mature,Moyen,Beauté,Mobile,103.41,Non,4,Non,2023-04-04
4284,Femme,38,3813.06,Adulte,Moyen,Mode,Desktop,56.74,Non,2,Oui,2023-09-16
4285,Homme,37,3646.03,Adulte,Moyen,Sport,App,144.83,Non,3,Non,2023-01-07
4286,Femme,49,3471.5,Mature,Moyen,Électronique,Mobile,118.0,Non,2,Non,2023-12-15
4287,Femme,53,3047.74,Mature,Moyen,Maison,App,67.98,Oui,4,Non,2023-06-19
4288,Homme,22,2472.45,Jeune,Moyen,Électronique,Email,101.81,Non,3,Non,2023-03-03
4289,Homme,38,2660.22,Adulte,Moyen,Électronique,Mobile,38.06,Non,4,Non,2023-09-23
4290,Femme,31,3337.59,Adulte,Moyen,Mode,Desktop,55.91,Non,3,Non,2023-06-08
4291,Homme,34,3411.25,Adulte,Moyen,Sport,Mobile,71.31,Non,2,Non,2023-03-11
4292,Femme,42,1186.1,Mature,Bas,Beauté,Mobile,60.96,Non,4,Non,2023-03-11
4293,Femme,44,3232.0,Mature,Moyen,Mode,Mobile,46.98,Non,4,Non,2023-05-27
4294,Homme,36,1891.75,Adulte,Bas,Sport,Mobile,249.88,Oui,3,Non,2023-01-27
4295,Homme,18,4462.49,Jeune,Élevé,Sport,Email,130.56,Oui,4,Non,2023-07-13
4296,Femme,28,1000.0,Adulte,Bas,Mode,Email,62.05,Non,2,Non,2023-06-26
4297,Femme,46,3264.17,Mature,Moyen,Électronique,Desktop,337.04,Oui,4,Non,2023-06-16
4298,Femme,18,2700.02,Jeune,Moyen,Beauté,Desktop,61.5,Oui,5,Non,2023-11-04
4299,Homme,49,2664.06,Mature,Moyen,Maison,Desktop,238.36,Non,2,Non,2023-02-27
4300,Femme,43,2833.98,Mature,Moyen,Beauté,Email,95.22,Non,4,Non,2023-12-19
4301,Femme,51,2565.77,Mature,Moyen,Beauté,Mobile,37.42,Oui,4,Non,2023-05-07
4302,Femme,36,1406.09,Adulte,Bas,Électronique,Mobile,57.75,Non,4,Non,2023-07-23
4303,Femme,18,2870.55,Jeune,Moyen,Mode,Desktop,47.0,Oui,5,Non,2023-01-09
4304,Femme,42,3264.06,Mature,Moyen,Mode,Desktop,109.4,Non,4,Non,2023-02-10
4305,Homme,50,2258.7,Mature,Moyen,Électronique,Email,144.82,Oui,3,Non,2023-12-09
4306,Femme,47,3009.37,Mature,Moyen,Beauté,Mobile,85.42,Oui,5,Non,2023-01-26
4307,Femme,31,2886.49,Adulte,Moyen,Beauté,Desktop,66.72,Oui,5,Non,2023-07-10
4308,Femme,38,3636.39,Adulte,Moyen,Mode,Mobile,67.22,Non,2,Non,2023-06-05
4309,Femme,32,2717.05,Adulte,Moyen,Mode,Email,276.31,Non,2,Non,2023-02-22
4310,Homme,29,1520.58,Adulte,Bas,Électronique,Desktop,17.59,Non,1,Non,2023-03-13
4311,Homme,47,4219.36,Mature,Élevé,Sport,Desktop,48.54,Oui,3,Non,2023-03-16
4312,Homme,26,3182.67,Adulte,Moyen,Sport,Email,75.66,Non,4,Non,2023-07-22
4313,Femme,29,2450.53,Adulte,Moyen,Électronique,Desktop,142.93,Non,2,Oui,2023-06-08
4314,Femme,26,2252.0,Adulte,Moyen,Mode,Mobile,212.16,Oui,3,Non,2023-05-01
4315,Homme,23,3337.7,Jeune,Moyen,Sport,Email,65.74,Oui,4,Non,2023-07-24
4316,Homme,39,3351.43,Adulte,Moyen,Maison,Email,55.77,Oui,5,Non,2023-10-26
4317,Homme,49,3004.61,Mature,Moyen,Sport,Mobile,125.57,Non,3,Non,2023-05-24
4318,Femme,36,3382.08,Adulte,Moyen,Beauté,App,61.7,Non,4,Non,2023-07-22
